agent_id,agent_type,legal_name_es_raw,agent_name,risk_group,classification_raw,group3_limited_airborne,notes_raw,flag_A,flag_D,flag_T,flag_V,legal_primary_source_id,spanish_row_audit_status,spanish_row_audit_date,eu_primary_source_id,eu_rowwise_verified,eu_name_concordance,eu_current_intended_name_concordance,eu_spanish_original_text_name_concordance,eu_name_concordance_status,eu_group_concordance,eu_double_asterisk_concordance,eu_flag_A_concordance,eu_flag_D_concordance,eu_flag_T_concordance,eu_flag_V_concordance,eu_rowwise_audit_status,eu_source_text_history_status,eu_corrigendum_relevant,eu_corrigendum_id,eu_discrepancy_type,eu_discrepancy_note,basebio_available,basebio_name,basebio_match_status,basebio_review_status,basebio_link_scope,basebio_review_note
BIO-PAR-0082,parasite,Trichinella spiralis.,Trichinella spiralis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Trichinella spiralis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-PAR-0083,parasite,Trichomonas vaginalis.,Trichomonas vaginalis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0084,parasite,Trichostrongylus orientalis.,Trichostrongylus orientalis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0085,parasite,Trichostrongylus spp.,Trichostrongylus spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0086,parasite,Trichuris trichiura.,Trichuris trichiura,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0087,parasite,Trypanosoma brucei brucei.,Trypanosoma brucei brucei,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0088,parasite,Trypanosoma brucei gambiense.,Trypanosoma brucei gambiense,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0089,parasite,Trypanosoma brucei rhodesiense.,Trypanosoma brucei rhodesiense,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0090,parasite,Trypanosoma cruzi.,Trypanosoma cruzi,3,3 (**),True,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-PAR-0091,parasite,Wuchereria bancrofti.,Wuchereria bancrofti,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0001,fungus,Aspergillus flavus.,Aspergillus flavus,2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Aspergillus flavus,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0002,fungus,Aspergillus fumigatus.,Aspergillus fumigatus,2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Aspergillus fumigatus,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0003,fungus,Aspergillus spp.,Aspergillus spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Aspergillus spp.,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0004,fungus,Blastomyces dermatitidis (Ajellomyces dermatitidis).,Blastomyces dermatitidis (Ajellomyces dermatitidis),3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Blastomyces dermatitidis (Ajellomyces dermatitidis),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0005,fungus,Blastomyces gilchristii.,Blastomyces gilchristii,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0006,fungus,Candida albicans.,Candida albicans,2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Candida albicans,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0007,fungus,Candida dubliniensis.,Candida dubliniensis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Candida dubliniensis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0008,fungus,Candida glabrata.,Candida glabrata,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Candida glabrata,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0009,fungus,Candida parapsilosis.,Candida parapsilosis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Candida parapsilosis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0010,fungus,Candida tropicalis.,Candida tropicalis,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Candida tropicalis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0011,fungus,"Cladophialophora bantiana (Xylohypha bantiana, Cladosporium bantianum, trichoides).","Cladophialophora bantiana (Xylohypha bantiana, Cladosporium bantianum, trichoides)",3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,"Cladophialophora bantiana (Xylohypha bantiana, Cladosporium bantianum, C. trichoides)",high_similarity_candidate,manual_alias_verified_abbreviation_expansion,same_legal_entity_alias_expansion,BASEBiO abbreviates C. trichoides within the synonym list; accepted as same technical entity.
BIO-FUNG-0012,fungus,Cladophialophora modesta.,Cladophialophora modesta,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0013,fungus,Cladophialophora spp.,Cladophialophora spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0014,fungus,Coccidioides immitis.,Coccidioides immitis,3,3,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Coccidioides immitis,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0015,fungus,Coccidioides posadasii.,Coccidioides posadasii,3,3,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Coccidioides posadasii,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0016,fungus,Cryptococcus gattii (Filobasidiella neoformans var. bacillispora).,Cryptococcus gattii (Filobasidiella neoformans var. bacillispora),2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Cryptococcus gattii (Filobasidiella neoformans var. bacillispora),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0017,fungus,Cryptococcus neoformans var. neoformans (Filobasidiella neoformans var.neoformans).,Cryptococcus neoformans var. neoformans (Filobasidiella neoformans var.neoformans),2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Cryptococcus neoformans var. neoformans (Filobasidiella neoformans var. neoformans),exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0018,fungus,Emmonsia parva var. parva.,Emmonsia parva var. parva,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0019,fungus,Emmonsia parva var. crescens.,Emmonsia parva var. crescens,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0020,fungus,Epidermophyton floccosum.,Epidermophyton floccosum,2,2,False,A,True,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Epidermophyton floccosum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0021,fungus,Epidermophyton spp.,Epidermophyton spp,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,False,,not_linked,not_linked,,
BIO-FUNG-0022,fungus,Fonsecaea pedrosoi.,Fonsecaea pedrosoi,2,2,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Fonsecaea pedrosoi,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
BIO-FUNG-0023,fungus,Histoplasma capsulatum.,Histoplasma capsulatum,3,3,False,,False,False,False,False,BOE-A-2021-19371,verified_semantic_against_official_order_2021,2026-08-25,DOUE-L-2019-81658,True,True,True,True,verified_semantic_name_concordance,True,True,True,True,True,True,verified_semantic_against_official_eu_annex_iii,no_material_source_text_anomaly_identified,False,,,,True,Histoplasma capsulatum,exact_normalized,automated_exact_or_normalized_link_retained,same_or_normalized_legal_entity,
